FECH,ADUANA,PAIS4,CODPAI4,CODSAL,CODSAL3,DEPTO_PROCED,VIA4,BANDERA4,REGIMEN4,MODAD4,FORPA4,CERORI3,SISESP4,POSARA4,DTOR4,UNIDAD4,CODUNI4,CANTIDA4,PBK4,PNK4,FOBDOL4,FOBPES4,AGRENA4,FLETES4,SEGURO4,OTROSG4,NIT,RAZ_SIAL
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603101900,25,11,U,18680,438.06,329,1679.6,3800753.08,1607.66,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102010,05,11,U,3241,1067.2,1000.5,2901.5,6599722.89,2862.04,0,0,0,008110184939,C.I. CULTIVOS EL LAUREL S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102010,11,11,U,5595,1216,1140,4762.85,10827434.53,4762.85,0,0,0,008001354424,C.I. FLORES EL TALLE S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102010,11,11,U,420,136,127.5,379.6,863434.36,379.6,0,0,0,008305071956,YASA C.I. S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102010,11,11,U,48000,15360,14400,36000,81839160,35013.6,0,0,0,008600539588,FLORES COLOMBIANAS C.I. LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102010,25,11,U,1800,648,576,1440,3273566.4,1420.56,0,0,0,008603504376,C.I. FESTIVAL FARMS LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102090,05,11,U,160,76.8,72,320,727868.8,317.57,0,0,0,008110184939,C.I. CULTIVOS EL LAUREL S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102090,11,11,U,295,56,52.5,339,770652.09,339,0,0,0,008001354424,C.I. FLORES EL TALLE S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603102090,11,11,U,800,64,60,184,418289.04,180.01,0,0,0,008600539588,FLORES COLOMBIANAS C.I. LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,11,11,U,5125,233.31,221,1146.25,2607248.79,1130.21,0,0,0,008002525907,C.I. AGRICOLA DE LAS MERCEDES S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,11,11,U,2150,72,70,663,1505343.9,656.27,0,0,0,008300093544,C.I. VISTA FARMS S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,11,11,U,7275,270,255,1493.35,3396758.98,736.95,0,0,0,008300910587,C.I. APHRODITE ROSES S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,11,11,U,3500,112,109,1270,2883035.25,1259.05,0,0,0,008605283217,C.I. COTA FLOWERS S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,5360,193.5,182.75,1177,2671436.9,904.81,0,0,0,008000319395,C.I. HOSA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,9950,432,408,2234,5055251.58,2213.45,0,0,0,008000348701,FLORES MOCARI S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,1650,72,68,467,1062233.53,462.7,0,0,0,008000893619,AGRICOLA CIRCASIA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,5200,234,221,1324,3011557.16,1311.82,0,0,0,008001218236,C.I. VUELVEN S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,8540,612,578,3190.25,7256510.75,3163.52,0,0,0,008002181617,C.I. GAIA FARMS S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,5400,216,192,1026,2328414.66,715.49,0,0,0,008002374185,CASUPA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,3100,125,119,1054,2397417.86,1044.3,0,0,0,008300301079,C.I. ROSE COLLECTION S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,3925,180,170,1007,2278710.09,994.71,0,0,0,008300729841,C.I. RDP FLORAL COLOMBIA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,14300,702,663,3432,7806392.88,3294.72,0,0,0,008300932378,C.I. MYSTERY FLOWERS LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,240,108,96,549.6,1247267.74,482.9,0,0,0,008605183561,LA GAITANA FARMS S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603104000,25,11,U,63600,2538,2274,11979.6,27248678.36,11869.39,0,0,0,008605245999,C.I. FLORES TAIRONA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109010,05,11,U,180,72,67.5,255,580020.45,252.93,0,0,0,008110184939,C.I. CULTIVOS EL LAUREL S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109010,25,11,U,1950,943.48,682.5,3294,7475436.54,3260.52,0,0,0,008600485213,FLORES DE FUNZA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109020,11,11,U,40,16,15,56,127377.04,56,0,0,0,008305071956,YASA C.I. S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109020,11,11,U,160,288,270,936,2127818.16,884.99,0,0,0,008600488787,"CIA AGRICOLA DE SUBA C.I. LTDA ""AGROSUBA C.I. LTDA"""
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109020,25,11,U,100,36,34,160,363934.4,21.23,16,0,0,008001330637,C.I. FALCON FARMS DE COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109020,25,11,U,12100,586.51,423.5,1894,4298262.54,1511.93,0,0,0,008600485213,FLORES DE FUNZA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109030,25,11,U,2010,130.87,94.5,510,1157399.1,500.26,0,0,0,008600485213,FLORES DE FUNZA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,11,11,U,6032,1224,1147.5,5663.24,12881549.07,4740.13,0,0,0,008600539588,FLORES COLOMBIANAS C.I. LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,25,11,U,12584,5688,5372,39185.47,88942558.63,31879.49,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,25,11,U,2544,1890,1785,6307.2,14346294.05,2015.76,120,0,0,008001330637,C.I. FALCON FARMS DE COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,25,11,U,23,13.17,10.5,29.5,66937.79,29.39,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,25,11,U,19685,14508,13700,59589.34,135541316.87,57205.77,0,0,0,008604512209,C.I. PETALOS DE COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109040,25,11,U,9695,432,408,2445.1,5532943.44,2426.76,0,0,0,008605245999,C.I. FLORES TAIRONA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,11,11,U,325,88,82.5,543,1234407.33,543,0,0,0,008001354424,C.I. FLORES EL TALLE S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,11,11,U,180,72,67.5,153,347816.43,150.52,0,0,0,008600488787,"CIA AGRICOLA DE SUBA C.I. LTDA ""AGROSUBA C.I. LTDA"""
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,2060,189,178.5,1339,3039128.3,709.67,0,0,0,008000319395,C.I. HOSA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,480,234,221,768,1746885.12,46.69,104,0,0,008001330637,C.I. FALCON FARMS DE COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,3000,270,255,1824.5,4128606.32,1172.6,0,0,0,008600092402,INVERSIONES MONTANEL E.U.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,1649,319.63,231,636,1443344.76,631.45,0,0,0,008600485213,FLORES DE FUNZA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,3980,231.06,182,944.5,2138598.53,934.22,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,320,36,32,208,472037.28,197.44,0,0,0,008605183561,LA GAITANA FARMS S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,25,11,U,370,37.91,31.5,120.5,273956.75,112.72,0,0,0,008605339681,FLORES ALBORADA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0603109090,76,11,U,240,38,36,106.5,242127.75,69.5,0,0,0,008913002331,HACIENDA SAN JOSE S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0604910000,25,33,KG,8,8.76,8,20,45388.2,19.99,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,0704900000,25,33,KG,6,6.57,6,27.75,62976.13,27.69,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,1211909000,25,33,KG,4,4.38,4,16,36310.56,15.96,0,0,0,008603519239,FLEXPORT DE COLOMBIA Y CIA S.A. C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4202129000,11,11,U,250,154,146.4,367.5,837312,301.2,0,0,0,830004104,AGENDAS EMPRESARIALES S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4820100000,11,11,U,774,462,431.9,3363.1,7682060.28,2825,0,0,0,860033305,EDITORIAL PLANETA DE AGOSTINI S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4901999000,11,11,U,532,186,175.16,2475.93,5655568.82,1436.04,400,7.51,0,800103903,QUEBECOR WORLD BOGOTA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4901999000,11,11,U,213,194,185,1906.92,4335020.3,1891.63,0,0,0,800175457,PANAMERICANA FORMAS E IMPRESOS S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4901999000,11,11,U,1113,715,696.08,5175.45,11745217.98,1964.08,0,0,0,860512358,D VINNI LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4902909000,11,11,U,4000,201,190,1360,3106539.2,916.38,0,0,0,860022128,GRUPO OP GRAFICAS S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4902909000,11,11,U,27860,6063,5833.1,23274.3,53163621.55,14159.64,6572.89,103.72,155,860079943,PRINTER COLOMBIANA S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4911100000,76,33,KG,59.2,62,59.2,1600,3634480,859.68,0,0,0,800068285,INGENIERIA GRAFICA S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4911100000,76,33,KG,29.3,31,29.3,3138,7109781.06,2574.13,0,0,0,800068285,INGENIERIA GRAFICA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,4911910000,76,33,KG,194,196,194,4200,9553866,3630.9,0,0,0,800068285,INGENIERIA GRAFICA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,1,9403900000,13,11,U,1,4,3,12.66,28748.96,12.46,74,0,0,860522056,LAMITECH S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101100,25,11,U,40200,1174.5,1109.25,5790,13141036.2,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101100,25,11,U,3510,102,96,338.6,769742.77,0,0,0,24.82,008000798079,NARANJO EXPORTACIONES E IMPORTACIONES LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101100,25,11,U,1200,36,32,54,122548.14,0,0,0,0,008605345651,C.I. INVERSIONES CERON CASTILLA LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101900,25,11,U,215500,4981.5,4704.75,30819,69955001.81,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101900,25,11,U,14794,306,288,1262.71,2870531.27,0,0,0,92.56,008000798079,NARANJO EXPORTACIONES E IMPORTACIONES LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603101900,25,11,U,1600,36,32,64,145242.24,0,0,0,0,008605345651,C.I. INVERSIONES CERON CASTILLA LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603102010,05,11,U,6901,2866.5,2548,7472.05,16986285.99,0,0,0,0,008110028125,C.I. INVERFLORA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603102010,25,11,U,33100,10489.49,9906.75,40363.6,91634228.64,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603102090,05,11,U,304,144,128,668.8,1520389.72,0,0,0,0,008110028125,C.I. INVERFLORA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603102090,25,11,U,1800,108,102,276,626947.8,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603104000,25,11,U,178628,7874.99,7437.5,44249.5,100430648.82,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603104000,25,11,U,8850,391,368,1862.5,4234039.88,0,0,0,136.52,008000798079,NARANJO EXPORTACIONES E IMPORTACIONES LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603104000,25,11,U,20650,1062,1003,2334.5,5310030.36,0,0,0,0,008300551124,C.I. AROMA FARMS LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603104000,25,11,U,23325,1152,1088,3834.6,8722142.82,0,0,0,0,008300719252,VALERIA FLOWERS C.I. LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603104000,25,11,U,13000,594,528,2638.5,5987838.29,0,0,0,0,008605345651,C.I. INVERSIONES CERON CASTILLA LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603105000,25,11,U,1886,846,799,3957.6,8982253.84,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603105000,25,11,U,77,42.5,40,176,400102.56,0,0,0,12.9,008000798079,NARANJO EXPORTACIONES E IMPORTACIONES LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109010,05,11,U,1040,477,424,1664,3782787.84,0,0,0,0,008110028125,C.I. INVERFLORA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109010,05,11,U,308,119,112,407.53,922187.41,0,0,0,0,008110416806,BOTTON C.I. S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109010,25,11,U,59640,2808,2652,9378.8,21287306.28,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109020,25,11,U,159526,7515,7097.5,25273.16,57361373.86,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109020,25,11,U,990,4.5,4.25,10.8,24525.5,0,0,0,0,008000319395,C.I. HOSA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109020,25,11,U,3900,892.5,840,3317.72,7542206.05,0,0,0,243.2,008000798079,NARANJO EXPORTACIONES E IMPORTACIONES LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109030,25,11,U,1060,117,110.5,192.2,436232.01,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109040,25,11,U,291,432,408,2264.65,5140076.11,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109040,25,11,U,376,414,368,990.4,2247623.66,0,0,0,0,008300729461,OLIVAN FLOWERS LTDA C.I.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109090,05,11,U,2260,351,312,2154,4896709.74,0,0,0,0,008110028125,C.I. INVERFLORA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109090,05,11,U,22,17,16,75,169715.25,0,0,0,0,008110416806,BOTTON C.I. S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109090,25,11,U,44290,5850.53,5525.5,22199.41,50387105.14,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109090,25,11,U,250,22.5,21.25,62.5,141930,0,0,0,0,008000319395,C.I. HOSA LTDA.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,0603109090,25,11,U,10340,594,528,844.1,1915608.98,0,0,0,0,008605345651,C.I. INVERSIONES CERON CASTILLA LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202119000,11,11,U,35,7.52,7,192.5,436137.63,0,0,0,0,19491571,BERNARDO FORERO O. / BAFO LEATHER
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202119000,11,11,U,168,102.33,81,1895.5,4301666.66,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202210000,11,11,U,226,96,90,3550.5,8044190.33,0,0,0,0,19240758,LUIS FERNANDO SANCHEZ C.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202210000,11,11,U,137,76.28,71,2648,5999441.2,0,0,0,0,19491571,BERNARDO FORERO O. / BAFO LEATHER
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202210000,11,11,U,327,195.82,155,3999,9075370.59,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202310000,11,11,U,415,60.64,48,2274,5160638.34,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4202911000,11,11,U,78,46.2,43,1617,3663556.05,0,0,0,0,19491571,BERNARDO FORERO O. / BAFO LEATHER
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4420100000,11,11,U,4358,1831,1687,18750.36,42761853.32,0,0,0,0,79344887,ARTESANIAS BIZAN WILLIAMS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4820100000,11,11,U,1,1.26,1,7,15885.87,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4822100000,11,33,KG,1,1.26,1,3,6808.23,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4901999000,11,11,U,6499,1871,1844.5,29198.9,66696711.36,0,0,0,0,800167908,EDICIONES B COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4901999000,11,11,U,3060,1008,954,15296,34712895.36,0,0,0,0,800167908,EDICIONES B DE COLOMBIA SA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4901999000,11,11,U,2938,1046,1001,9730.3,22129270.65,0,1058,26,0,800175457,PANAMERICANA FORMAS E IMPRESOS S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4901999000,11,11,U,3000,375,358,1560,3554304,0,480,10,0,800175457,PANAMERICANA FORMAS E IMPRESOS S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4901999000,11,11,U,600,696,668,6900,15761118,0,0,0,0,860070536,EDUCAR EDITORES S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4902909000,11,11,U,504,246,236,1441.44,3265798.54,0,1880,30,0,800175457,PANAMERICANA FORMAS E IMPRESOS S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,4902909000,11,11,U,90,66,65,175.5,399215.12,0,0,0,0,830056702,GRUPO DE PUBLICACIONES LATINOAMERICANAS S.A
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,6108290000,11,11,U,432,14,13,324,733169.88,0,195,0,0,830005887,NATURAL SENSATION LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,6115931000,76,19,2U,30,6,5.77,125.8,284564.63,0,0,0,0,800189372,C.I. SANCIRO S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,6204390000,11,11,U,70,33,20,1260,2862153,0,150,0,0,860056150,DEGUSSA CONSTRUCTION CHEMICALS COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,6506920000,11,11,U,103,17.69,14,1081.5,2454366.92,0,0,0,0,79144375,HECTOR GALVIZ CARDENAS
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,8431490000,11,11,U,1,578,350,1200,2727972,0,0,0,0,800041221,CONDIAL LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,8501312000,11,11,U,1,1.2,1.1,50,113470.5,0,0,0,0,800106809,C.I SUPER ESPECIALIDADES LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,8801900000,11,11,U,2,23.8,21.9,1045,2371533.45,0,0,0,0,800106809,C.I SUPER ESPECIALIDADES LTDA
601,47,611,PRI,3,BOG,11,4,169,1,198,1,8,2,9021101000,76,11,U,135,27,25.98,1570.6,3552760.02,0,0,0,0,800189372,C.I. SANCIRO S.A.
601,47,611,PRI,3,BOG,11,4,169,1,199,1,8,2,4901999000,11,11,U,626,361,358,4428.04,10058851.82,0,0,0,0,800167908,EDICIONES B COLOMBIA S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,4202290000,05,11,U,8,2.2,2,66.56,151147.78,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6104430000,05,11,U,14,3.3,3,88.64,201288.14,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6104530000,05,11,U,27,2.2,2,130.96,297390.52,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6104620000,05,11,U,11,2.2,2,90.48,205466.51,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6104630000,05,11,U,4,2.2,2,34.24,77753.9,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6109909000,05,11,U,6,3.3,3,27.84,63220.46,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,5,2,6112410000,05,11,U,115,6.6,6,1452.64,3298727.54,0,0,0,0,800113011,C.I. PHAX S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,0603109040,25,11,U,16646,6804,6426,45936.13,104514481.71,37481.91,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3303000000,25,33,KG,418.92,450.9,418.92,3929.37,8939843.51,1969.16,0,0,0,800018359,BEL STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3303000000,25,33,KG,86.4,91.64,86.4,390.75,891797,238.51,0,0,0,800018359,BEL-STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3304100000,25,33,KG,77.94,91.01,77.94,2646.55,6014949.27,1102.25,0,0,0,800018359,BEL STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3304100000,25,33,KG,2.56,3,2.56,79.71,181919.74,33.23,0,0,0,800018359,BEL-STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3304200000,25,33,KG,228.99,273.32,228.99,6037.14,13719692.52,4852.61,0,0,0,800018359,BEL STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3304200000,25,33,KG,21.74,23.05,21.74,573.34,1308516.68,401.04,0,0,0,800018359,BEL-STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3304990000,25,33,KG,1063.49,1237.56,1063.49,15707.83,35713815.76,14375.31,0,0,0,800018359,BEL STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,1,3305900000,25,33,KG,122.63,137,122.63,591.6,1338222.86,304.61,0,0,0,800018359,BEL STAR S.A.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603101100,25,11,U,21300,589.5,556.75,3195,7265498.86,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603101100,25,11,U,7800,234,221,1170,2655549,0,0,0,0,008000275182,C.I.COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603101900,25,11,U,93600,2106,1989,14040,31934191.2,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603101900,25,11,U,40200,904.5,854.25,6030,13686291,0,0,0,0,008000275182,C.I.COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603102010,25,11,U,10831,4374,4131,15198.8,34570968.21,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603102010,25,11,U,5017,1881,1776.5,7023.8,15941918.86,0,0,0,0,008000275182,C.I.COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603104000,25,11,U,109363,4486.5,4237.25,31563.47,71798372.11,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603104000,25,11,U,41705,1777.5,1678.75,11975.65,27181132.81,0,0,0,0,008000275182,C.I.COMERCIALIZADORA CARIBBEAN LTDA.
601,47,611,PRI,3,BOG,11,4,249,1,198,1,8,2,0603105000,25,11,U,810,364.5,344.25,1863,4237821.99,0,0,0,0,008000275182,C.I. COMERCIALIZADORA CARIBBEAN LTDA.
