"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"002",2,8,2,9701100000,"08",11,"U",1,7.1,6,12,28147.2,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"472",1,"198",1,8,2,7007190000,"08",82,"M2",11.94,650,650,1945.3,4549842.52,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,1,6802210000,"08",82,"M2",4,224.09,224,360,839134.76,270,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,1,6802230000,"08",82,"M2",275.01,15345.91,15340,10175.37,23718074.18,3053,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,201100000,"08",33,"KG",8296,8350.29,8296,15347.6,35706037.16,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,201200000,"08",33,"KG",160,160.99,160,291.2,677797.1,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,201300010,"08",33,"KG",154,154.86,154,947.1,2206422.26,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,201300090,"08",33,"KG",12322,12396.84,12322,20169.22,46959059.63,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,204210000,"08",33,"KG",8250,8303.21,8250,18562.5,43190964.14,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,206100000,"08",33,"KG",2875,2890.81,2875,1437.5,3349046.76,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,3214900000,"08",33,"KG",200,201.34,200,325,757552.22,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"573",1,"198",1,8,2,8501530000,"08",11,"U",1,98.66,98,60,139855.79,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,3926909090,"08",33,"KG",192,254,192,1528.25,3608824.68,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,7317000000,"05",33,"KG",7050,7219,7050,7938,18744871.79,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"580",1,"002",2,8,2,1401900000,"08",33,"KG",4500,4510,4500,234.24,553136.65,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,1214100000,"11",33,"KG",7830,7830,7830,950,2219817.41,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3004903000,"11",33,"KG",30.36,30.36,30.36,446.6,1043547.85,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3301120000,"11",33,"KG",6,6,6,24,56079.6,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3304990000,"11",33,"KG",4,4,4,38,88792.7,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3401200000,"11",33,"KG",4.65,4.65,4.65,34.8,81315.42,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3505100000,"11",33,"KG",11.71,12.88,11.71,25,58416.25,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3923210000,"11",11,"U",6140,1905.19,1905.19,97.5,227823.37,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,3924109000,"11",11,"U",50,0.05,0.05,0.5,1168.32,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,4407990000,"11",67,"M3",15,10430,10430,1234.5,2884594.3,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,4409202000,"11",67,"M3",25,50,50,150,350497.49,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6108210000,"11",11,"U",53,45.15,45.15,242.4,566403.94,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6108310000,"11",11,"U",60,52.25,52.25,361.88,845586.87,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6109100000,"11",11,"U",15,7.6,7.6,39.34,91923.81,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6212100000,"11",11,"U",55,47.75,47.75,145.96,341057.42,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6912000000,"11",11,"U",10,2.5,2.5,2.5,5841.62,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,7006000000,"11",33,"KG",250,250,250,240.9,562898.96,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,7020000000,"11",11,"U",1,20,20,100,233664.99,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,7608200000,"11",33,"KG",22,22,22,149.6,349562.83,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,7616100000,"11",33,"KG",0.27,0.3,0.27,3,7009.95,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,8302109000,"11",11,"U",3,0.75,0.75,2.85,6659.45,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,9404290000,"11",11,"U",1,85,85,60,140198.99,0,0,0,0
506,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,9405200000,"11",11,"U",2,3,3,2,4673.3,0,0,0,0
506,"02",47,"ANT",2,"BAQ","47",1,"434",1,"198",1,8,2,803001200,"47",33,"KG",18702.34,20620,18702.34,5686,13426976.69,0,0,0,0
506,"02",47,"ANT",2,"BAQ","47",1,"573",1,"198",1,8,2,803001200,"47",33,"KG",20189.82,22260,20189.82,6178,14301389.8,0,0,0,0
506,"02",63,"ARG",2,"BAQ","08",1,"043",1,"198",1,2,1,3808209090,"08",33,"KG",48000,51512,48000,117120,274519898.7,111264,0,0,0
506,"02",63,"ARG",2,"BAQ","08",1,"301",1,"198",1,8,2,2704001000,"25",33,"KG",16498500,16498500,16498500,3491082.6,8121758944,0,824925,0,0
506,"02",63,"ARG",2,"BAQ","11",1,"351",1,"199",2,8,2,8431439000,"11",11,"U",1186,5182,4746,54786.32,127120150.4,0,0,0,0
506,"02",63,"ARG",3,"BOG","08",4,"169",1,"198",1,2,1,9602001000,"08",33,"KG",1106,1638,1106,39303.58,91285372.37,36827.46,5836.29,0,0
506,"02",69,"AUS",2,"BAQ","08",1,"043",1,"198",1,8,1,3808209090,"08",33,"KG",67200,73920,67200,147168,342376035.5,138337.92,6318,402,0
506,"02",77,"BHS",2,"BAQ","05",1,"043",1,"198",1,8,2,6907900000,"05",82,"M2",720,64260,63360,6554.88,15173825.51,0,0,0,0
506,"02",83,"BRB",2,"BAQ","08",1,"472",1,"198",1,4,2,3102210000,"08",33,"KG",50000,50150,50000,9250,21561101.58,0,2750,0,0
506,"02",83,"BRB",2,"BAQ","08",1,"573",1,"198",1,4,1,2835260000,"08",33,"KG",50000,50150,50000,16100,37385005,9299.04,2650,0,0
506,"02",83,"BRB",2,"BAQ","08",1,"628",1,"198",1,8,2,2523210000,"05",33,"KG",56100,56400,56100,7012.5,16263880.88,0,0,0,0
506,"02",83,"BRB",2,"BAQ","47",1,"043",1,"198",1,8,1,1511900000,"47",33,"KG",40042.8,41277.6,40042.8,24643.08,57332034.6,24534.65,0,0,0
506,"02",87,"BEL",2,"BAQ","08",1,"043",1,"198",1,6,1,2928001000,"08",33,"KG",58040,59480,58040,127091.23,295668837.5,73294.93,0,0,0
506,"02",87,"BEL",2,"BAQ","08",1,"434",1,"198",1,6,1,2928001000,"08",33,"KG",21430,21430,21430,47547.8,110324684.9,27344.74,0,0,0
506,"02",87,"BEL",2,"BAQ","08",1,"827",1,"198",1,6,1,2928001000,"08",33,"KG",42650,42650,42650,94513.67,223185516,54354.81,0,0,0
506,"02",87,"BEL",3,"BOG","08",4,"023",1,"198",1,8,1,6406100000,"08",11,"U",500,249,210,6045.82,14020922.22,1651.11,0,0,0
