"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
503,"02",47,"ANT",2,"BAQ","11",1,"043",1,"002",2,8,2,401200000,"11",61,"L",1.08,1.15,1.08,3.5,8338.05,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,4409101000,"25",67,"M3",0.28,9782.63,9292.9,7007.75,16390636.71,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,4418100000,"25",11,"U",1,3,2.85,10,23389.3,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,6303110000,"25",11,"U",1,10,9.5,50,116946.5,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,6904100000,"25",13,"MIL",5,12400.8,11780,1251,2926001.43,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9401690000,"25",11,"U",3,61,57.95,188,439718.84,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9403400000,"25",11,"U",3,272.02,258.4,798,1866466.14,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9403500000,"25",11,"U",2,50,47.5,100,233893,0,0,0,0
503,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9403600000,"25",11,"U",33,2082.14,1977.9,11628,27197078.04,0,0,0,0
503,"02",47,"ANT",2,"BAQ","47",1,"472",1,"198",1,8,2,803001200,"47",33,"KG",16600,16890,16600,4625,10981877.5,0,0,0,0
503,"02",47,"ANT",3,"BOG","08",4,"169",1,"198",1,8,2,4202129000,"08",11,"U",220,25,20,849.2,1981735.58,0,0,0,0
503,"02",63,"ARG",2,"BAQ","11",4,"169",1,"002",2,8,2,3808101900,"11",33,"KG",128,134.4,128,3245.76,7573039.69,0,0,0,0
503,"02",63,"ARG",3,"BOG","08",4,"169",1,"198",1,2,1,9602001000,"08",33,"KG",51,75,51,2257.7,5266581.94,2115.46,615,0,0
503,"02",83,"BRB",2,"BAQ","08",1,"472",1,"198",1,4,2,3102210000,"08",33,"KG",50000,50150,50000,9250,21577660,0,2750,0,0
503,"02",83,"BRB",2,"BAQ","08",1,"472",1,"198",1,8,2,3104200000,"08",33,"KG",100000,100300,100000,26000,60650720,0,5300,0,0
503,"02",87,"BEL",2,"BAQ","08",1,"043",1,"198",1,6,1,2928001000,"08",33,"KG",159890,162760,159890,382372.07,901623364.9,212635.85,2277.1,0,0
503,"02",87,"BEL",2,"BAQ","08",1,"043",1,"198",1,6,1,9506690000,"08",11,"U",8845568,39688.01,34482,98958.9,231222830.2,46874.57,0,0,0
503,"02",87,"BEL",2,"BAQ","08",1,"573",1,"198",1,6,1,9506690000,"08",11,"U",5280000,19800,17160,50058.8,117154612,23793.76,0,0,0
503,"02",87,"BEL",3,"BOG","08",4,"023",1,"198",1,8,1,4107990000,"08",82,"M2",300.16,470,443,5492.93,12847578.76,3735.19,0,0,0
503,"02",97,"BOL",2,"BAQ","08",1,"043",1,"198",1,1,1,7408110000,"08",33,"KG",25017,25377,25017,84267.7,197096251.6,2841.53,2111,0,0
503,"02",97,"BOL",2,"BAQ","08",1,"043",1,"198",1,2,1,2835260000,"08",33,"KG",144000,144420,144000,38808,92350880.16,22414.71,5400,0,0
503,"02",97,"BOL",2,"BAQ","08",1,"827",1,"198",1,2,1,2835260000,"08",33,"KG",280000,280830,280000,74810.4,177634302.4,43208.99,18149.6,0,0
503,"02",97,"BOL",3,"BOG","08",4,"105",1,"198",1,1,1,9602001000,"08",33,"KG",205,300,205,5993.16,14244666.8,5615.59,1679.2,28,0
503,"02",97,"BOL",3,"BOG","08",4,"169",1,"198",1,1,1,3004902900,"08",33,"KG",917,1024,917,15226.56,35540465.96,9892.7,1974.88,49.47,0
503,"02",97,"BOL",3,"BOG","08",4,"169",1,"198",1,2,1,3004201900,"08",33,"KG",2,2.21,2,214.52,509369.16,184.87,0,0,0
503,"02",97,"BOL",3,"BOG","08",4,"169",1,"198",1,2,1,3004501000,"08",33,"KG",43,47.74,43,1512.33,3590967.1,1362.12,0,0,0
