FECH,ADUANA,PAIS4,CODPAI4,CODSAL,CODSAL3,DEPTO_PROCED,VIA4,BANDERA4,REGIMEN4,MODAD4,FORPA4,CERORI3,SISESP4,POSARA4,DTOR4,UNIDAD4,CODUNI4,CANTIDA4,PBK4,PNK4,FOBDOL4,FOBPES4,AGRENA4,FLETES4,SEGURO4,OTROSG4,NIT,RAZ_SIAL
701,06,23,DEU,6,CTG,05,1,043,1,198,1,8,1,0901119000,05,33,KG,64784,64784,64784,168530.91,377259812.65,168530.91,0,0,0,860007538,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA
701,06,23,DEU,6,CTG,05,1,043,1,198,1,8,1,0901119000,05,33,KG,86566,86566,86566,224653.35,502891017.05,224653.35,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,05,1,043,1,198,1,8,2,0901119000,05,33,KG,41904,41904,41904,112710,250003178.1,0,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,05,1,043,1,198,1,8,2,0901119000,05,33,KG,62662,62662,62662,172224,383380957.44,0,0,0,0,860525060,expocafe sa
701,06,23,DEU,6,CTG,05,1,580,1,198,1,6,1,6912000000,05,11,U,72210,36267.95,32601.94,51290.74,114189528.15,46161.67,0,0,756.77,890900085,LOCERIA COLOMBIANA S.A.
701,06,23,DEU,6,CTG,05,1,580,1,198,1,6,2,4819100000,05,11,U,50,55,50,210,468598.2,0,0,0,3.15,890900085,LOCERIA COLOMBIANA S.A.
701,06,23,DEU,6,CTG,05,1,741,1,198,1,8,2,2101110000,05,33,KG,9900,10067,9900,111870,224176293,0,0,0,0,890903532,INDUSTRIA COLOMBIANA DE CAFE S.A. - COLCAFE S.A.
701,06,23,DEU,6,CTG,05,1,741,1,198,1,8,2,2101110090,05,33,KG,19800,20135,19800,227276.5,457568959.16,0,3393.5,0,0,890903532,INDUSTRIA COLOMBIANA DE CAFE S.A. - COLCAFE S.A.
701,06,23,DEU,6,CTG,08,1,023,1,198,1,8,1,6306910000,08,11,U,3919,8404,8303,67507.64,132244091.38,26853.97,2199.99,0,5981.17,890112586,HILATEL S.A.
701,06,23,DEU,6,CTG,08,1,043,1,198,1,6,1,6302600000,08,11,U,160922,37943.98,34555,218658.58,490120102.88,170225.74,6967.84,0,0,890100783,INDUSTRIAS CANNON DE COLOMBIA S.A
701,06,23,DEU,6,CTG,08,1,221,1,198,1,6,1,9615110000,08,11,U,64800,1127.73,1078.98,5100.6,11426976.19,3804.04,0,0,0,890103725,PLASTICOS VANDUX DE COLOMBIA S.A.
701,06,23,DEU,6,CTG,08,1,221,1,198,1,6,1,9615900000,08,11,U,302400,218.09,208.66,1068.48,2393737.11,881.59,0,0,0,890103725,PLASTICOS VANDUX DE COLOMBIA S.A.
701,06,23,DEU,6,CTG,11,1,023,1,198,1,8,1,7007210000,11,11,U,115,3069.97,1943,88682.65,198517885.68,70946.05,14915.9,0,0,860535706,AGP DE COLOMBIA S.A.
701,06,23,DEU,6,CTG,11,1,027,1,198,1,8,2,0901119000,05,33,KG,20955,20955,20955,55530.75,124406649.84,0,0,0,0,860000996,C.I RACAFE & CIA S.C .A
701,06,23,DEU,6,CTG,11,1,040,1,198,1,8,2,0901119000,05,33,KG,62926,62926,62926,187276.75,419559848.55,0,0,0,0,860000996,C.I RACAFE & CIA S.C .A
701,06,23,DEU,6,CTG,11,1,043,1,198,1,8,1,6109909000,11,11,U,27162,5723.65,5091.5,81620.58,182856217.79,28567.19,0,0,0,860027136,TEXTILIA S.A.
701,06,23,DEU,6,CTG,11,1,043,1,002,2,8,2,6006320000,11,82,M2,287.87,66.35,64.4,20.18,45209.66,0,0,0,0,860027136,TEXTILIA S.A.
701,06,23,DEU,6,CTG,13,1,023,1,002,2,8,2,3920209000,13,33,KG,6414.48,7163.7,6414.48,3207.27,7185311.13,0,0,0,0,800048943,BIOFILM S.A.
701,06,23,DEU,6,CTG,13,1,043,1,198,1,6,1,3921120000,11,33,KG,11544.75,11724.95,11544.75,58851.02,131321343.05,35452.91,1172.49,21.02,0,860002067,PROQUINAL S.A
701,06,23,DEU,6,CTG,17,1,043,1,198,1,8,1,0901119000,17,33,KG,21734,21734,21734,52227.11,114393039.03,52227.11,0,0,0,860007538,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA
701,06,23,DEU,6,CTG,17,1,043,1,198,1,8,1,0901119000,17,33,KG,42031,42031,42031,108564,244581664.32,108564,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,17,1,434,1,198,1,8,2,0803002000,17,33,KG,3843.75,4018.43,3843.75,9014.01,20028769.66,0,383.35,0,0,890807354,COLOMBIANA DE DESHIDRATADOS S.A.
701,06,23,DEU,6,CTG,17,1,434,1,198,1,8,2,0804300000,17,33,KG,900,940.9,900,6116.84,13591373.81,0,260.14,0,0,890807354,COLOMBIANA DE DESHIDRATADOS S.A.
701,06,23,DEU,6,CTG,17,1,434,1,198,1,8,2,0813400000,17,33,KG,2400,2509.07,2400,14276.34,31721456.43,0,607.15,0,0,890807354,COLOMBIANA DE DESHIDRATADOS S.A.
701,06,23,DEU,6,CTG,17,1,434,1,198,1,8,2,0813500000,17,33,KG,800,836.36,800,3511.72,7802901.37,0,149.35,0,0,890807354,COLOMBIANA DE DESHIDRATADOS S.A.
701,06,23,DEU,6,CTG,25,1,043,1,198,1,6,2,0810905000,25,33,KG,18480,19656,18480,22545.6,50792531.33,0,0,0,0,830117784,NOVACAMPO S.A. SOCIEDAD DE COMERCIALIZACION INTERNACIONAL
701,06,23,DEU,6,CTG,25,1,043,1,198,1,8,1,0901119000,25,33,KG,17874,18054,17874,63048.04,140686657.42,63048.04,0,0,0,860007538,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA
701,06,23,DEU,6,CTG,25,1,043,1,198,1,8,2,4205009000,25,11,U,103280,13394.8,12859,44879.99,100545539.2,0,0,0,0,800097832,JUGUETES CANINOS S.A.
701,06,23,DEU,6,CTG,41,1,023,1,198,1,8,2,0901119000,41,33,KG,251348,251348,251348,646247.39,1444470190.9,0,0,0,0,830000036,ECOCAFE S.A.
701,06,23,DEU,6,CTG,41,1,023,1,198,1,8,2,0901119000,41,33,KG,57435,57930,57435,164608.7,365120203.56,0,0,0,0,891903333,CARCAFE LTDA. C.I.
701,06,23,DEU,6,CTG,41,1,023,1,198,1,8,2,0901119000,41,33,KG,79713,80397.01,79713,222763.68,491501328.28,0,0,0,0,900004147,INTER COFFEE TRADE
701,06,23,DEU,6,CTG,41,1,023,1,198,2,6,2,1801001900,41,33,KG,150000,150000,150000,375000,847957500,0,0,0,0,813013475,PRECOOPERATIVA HUILENSE PARA EL COMERCIO DE CACAO Y AFINES L
701,06,23,DEU,6,CTG,41,1,043,1,198,1,8,1,0901119000,41,33,KG,65010,65010,65010,185600.76,414153247.88,185600.76,0,0,0,860007538,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA
701,06,23,DEU,6,CTG,63,1,043,1,198,1,8,1,0901119000,63,33,KG,20893,20893,20893,57735,128521574.1,57735,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,63,1,043,1,198,1,8,2,0901119000,63,33,KG,20752,20752,20752,54282,121125940.44,0,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,66,1,023,1,198,1,8,1,0901119000,66,33,KG,399000,399000,399000,1067483.85,2378139450.4,1067483.85,0,0,0,800148312,C.I. CIA. C.C.A S.A
701,06,23,DEU,6,CTG,66,1,043,1,198,1,8,1,0901119000,66,33,KG,62989,62989,62989,171498.96,383950156.66,171498.96,0,0,0,800025839,VILLEGAS
701,06,23,DEU,6,CTG,68,1,023,1,198,1,8,1,0901119000,68,33,KG,38292,38622,38292,104256.02,234606044.01,104256.02,0,0,0,860000898,SKN CARIBECAFE LTDA
701,06,23,DEU,6,CTG,68,1,023,1,198,1,8,2,0901119000,05,33,KG,41814,41814,41814,120758.83,267856368.41,0,0,0,0,891903333,CARCAFE LTDA. C.I.
701,06,23,DEU,6,CTG,68,1,023,1,198,1,8,2,0901119000,68,33,KG,41786,41786,41786,120677.97,267677012.03,0,0,0,0,891903333,CARCAFE LTDA. C.I.
701,06,23,DEU,6,CTG,73,1,023,1,198,1,8,1,0901119000,73,33,KG,42000,42000,42000,106065.51,238687702.4,106065.51,0,0,0,800148312,C.I. CIA. C.C.A S.A
701,06,23,DEU,6,CTG,73,1,023,1,198,1,8,2,0901119000,73,33,KG,20904,20904,20904,60370.75,133908964.29,0,0,0,0,891903333,CARCAFE LTDA. C.I.
701,06,23,DEU,6,CTG,73,1,043,1,198,1,8,2,2101110000,73,33,KG,28320,30868,28320,314352,701451339.84,0,0,0,0,800045797,INDUSTRIAS ALIADAS S.A.
701,06,23,DEU,6,CTG,76,1,043,1,198,1,8,1,0901900000,76,33,KG,20980,20980,20980,57735,129240952.2,57735,0,0,0,860525060,EXPOCAFE SA
701,06,23,DEU,6,CTG,76,1,043,1,198,1,8,2,0901119000,76,33,KG,270757,270950,270757,725593,1618454062.2,0,0,0,0,860525060,EXPOCAFE SA
701,06,27,ABW,6,CTG,05,1,434,1,198,1,8,1,8507100000,05,11,U,1524,21077,20756,38292.6,86519449.22,37526.74,2725,0,0,890304403,MAC  S.A.  ALTEX COD. 074
701,06,27,ABW,6,CTG,05,1,628,1,198,1,8,1,4818401000,05,33,KG,4473.91,4517.34,4473.91,16939.95,37800143.23,8578.24,1421.25,0,0,817000680,FAMILIA DEL PACIFICO LTDA
701,06,27,ABW,6,CTG,05,1,628,1,198,1,8,1,4818402000,05,33,KG,1931.22,2194.73,1931.22,16667.77,37192795.32,12963.7,1013,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,27,ABW,6,CTG,05,1,628,1,198,1,8,2,3307909000,05,33,KG,919.42,953.52,919.42,2194.55,4896962.76,0,113.74,0,0,817000680,FAMILIA DEL PACIFICO LTDA
701,06,27,ABW,6,CTG,05,1,628,1,198,1,8,2,4818200000,05,33,KG,323,374.85,323,1205.32,2689575.15,0,270.22,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,27,ABW,6,CTG,05,1,628,1,198,1,8,2,4818300000,05,33,KG,737.3,855.65,737.3,1417.45,3162926.28,0,317.78,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,27,ABW,6,CTG,11,1,023,1,198,1,8,2,8417209000,11,11,U,3,3026.32,2875,47321,106014182.72,0,905.51,0,0,860021302,WESTON LTDA
701,06,27,ABW,6,CTG,11,1,023,1,198,1,8,2,8417900000,11,11,U,15,1853.89,1761.2,10245,22952078.4,0,196.04,0,0,860021302,WESTON LTDA
701,06,27,ABW,6,CTG,11,1,023,1,198,1,8,2,8438101000,11,11,U,4,1059.79,1006.8,2532,5672490.24,0,48.45,0,0,860021302,WESTON LTDA
701,06,27,ABW,6,CTG,11,1,043,1,002,2,8,2,9403600000,11,11,U,2,57,21,6,13328.1,0,0,0,0,860032550,ALFAGRES S A
701,06,27,ABW,6,CTG,11,1,215,1,002,2,8,2,4911100000,11,33,KG,2.5,2.58,2.5,5,11090.55,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,11,1,221,1,198,1,8,1,1516200000,11,33,KG,15876,16299.33,15876,12152.99,23878437.82,11952.46,1549.36,10.93,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A
701,06,27,ABW,6,CTG,11,1,221,1,198,1,8,1,1517100000,11,33,KG,4083,4191.87,4083,2946.42,5789184.94,2789.52,375.63,2.65,0,800208260,C.I. GRASAS Y ACEITES ANDINOS GRANDINOS  S A E M A
701,06,27,ABW,6,CTG,11,1,221,1,002,2,8,2,3402200000,11,33,KG,2,2.78,2,4,8955.16,0,0,0,0,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,221,1,002,2,8,2,6802990000,11,82,M2,8,139.22,100,16,35820.64,0,0,0,0,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3207209000,11,33,KG,26,26.88,26,150.3,336490.14,0,0,0,2.57,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3214900000,11,33,KG,8,8.27,8,57.2,128058.79,0,0,0,0.98,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3402200000,11,33,KG,6,6.2,6,17.4,38954.95,0,0,0,0.3,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3405900000,11,33,KG,22,22.74,22,48.8,109252.95,0,0,0,0.83,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3824500000,11,33,KG,20763,21463.93,20763,5305.5,11877900.35,0,0,0,90.87,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,11,1,607,1,198,1,8,2,3906909000,11,33,KG,29,29.98,29,259.3,580518.25,0,0,0,4.44,800242955,INDUSTRIAS GROZA S. A.
701,06,27,ABW,6,CTG,13,1,023,1,198,1,8,1,1101000000,13,33,KG,46750,46937,46750,16369,36838106.25,2139.43,0,0,0,890400372,RAFAEL DEL CASTILLO & CIA S.A
701,06,27,ABW,6,CTG,13,1,434,1,198,1,8,1,3920430000,11,33,KG,124.79,127.38,124.79,468.95,1059559.7,414.06,0,0,0,860002067,PROQUINAL S.A
701,06,27,ABW,6,CTG,25,1,043,1,198,1,5,1,6908900000,25,82,M2,1398.4,20544,20264,4287.61,9524282.47,3488.53,0,0,0,860032550,ALFAGRES S A
701,06,27,ABW,6,CTG,25,1,043,1,198,1,5,2,6907900000,25,82,M2,158,4386,4298,996,2212464.6,0,0,0,0,860032550,ALFAGRES S A
701,06,27,ABW,6,CTG,25,1,043,1,198,1,8,1,4901999000,25,11,U,139360,21963.24,20038.21,72108,161434669.32,39342.12,2109.33,192.27,0,800103903,QUEBECOR WORLD BOGOTA S.A.
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,1,9603909000,25,11,U,15444,4916.08,4761.52,13049.48,28945182.09,11774.79,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3307490000,25,33,KG,96,99.12,96,842.4,1868535.86,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3401200000,25,33,KG,51.39,53.06,51.39,55.94,124081.07,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3402200000,25,33,KG,862.5,890.55,862.5,881.19,1954576.35,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3405900000,25,33,KG,293.45,302.99,293.45,431.55,957225.37,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3808941000,25,33,KG,521.55,538.51,521.55,595.35,1320551.79,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3924900000,25,11,U,2220,582.97,564.61,851.4,1888498.86,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,3926909090,25,11,U,720,136.29,132,1026,2275780.86,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,4015199000,25,19,2U,1728,170.32,164.96,1153.44,2558456.8,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,4417009000,25,11,U,13698,3922.85,3799.3,4034.75,8949519.32,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,6307100000,25,11,U,720,26.79,25.95,324,718667.64,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,6805100000,25,33,KG,48.44,50.02,48.44,309.12,685662.16,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,6805300000,25,33,KG,94.75,97.83,94.75,1609.92,3570979.65,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,9603290000,25,11,U,120,54.21,52.5,250.2,554971.12,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,25,1,215,1,198,1,8,2,9603909000,25,11,U,2112,1010.48,978.66,4251.79,9430937.92,0,0,0,0,860031786,INDUSTRIAS FULLER PINTO S.A
701,06,27,ABW,6,CTG,68,1,047,1,198,1,8,2,3923210000,68,11,U,61770,1277,1150,7043.73,15679765.6,0,0,0,0,800125071,HALCON PLASTICOS LTDA.
701,06,27,ABW,6,CTG,70,1,301,1,198,1,8,1,2523290000,70,33,KG,3000000,3000000,3000000,162000,359324100,148511.88,0,0,0,890100251,CEMENTOS ARGOS S.A.
701,06,27,ABW,6,CTG,76,1,023,1,198,1,8,2,4911100000,76,33,KG,35,38.24,35,145,326667.6,0,0,0,0,008903018845,COLOMBINA S.A.
701,06,27,ABW,6,CTG,76,1,023,1,198,1,8,2,9503009500,76,11,U,3357,44.41,40.65,381.99,860577.63,0,0,0,0,008903018845,COLOMBINA S.A.
701,06,27,ABW,6,CTG,76,1,434,1,002,2,8,2,4016999000,76,11,U,150,2.33,2,1.5,3389.15,0,0,0,0,890304403,MAC S.A
701,06,27,ABW,6,CTG,76,1,434,1,002,2,8,2,4910000000,76,11,U,500,29.07,25,10,22594.3,0,0,0,0,890304403,MAC S.A
701,06,27,ABW,6,CTG,76,1,434,1,002,2,8,2,6109100000,76,11,U,50,9.3,8,1.5,3389.15,0,0,0,0,890304403,MAC S.A
701,06,27,ABW,6,CTG,76,1,434,1,002,2,8,2,6506990000,76,11,U,100,9.3,8,3,6778.29,0,0,0,0,890304403,MAC S.A
701,06,40,AGO,6,CTG,05,1,434,1,198,1,8,2,1905310000,05,33,KG,60134.4,63057.54,60134.4,86192.64,191184756.71,0,0,0,0,811014994,COMPAÑIA DE GALLETAS NOEL S.A.
701,06,43,ATG,6,CTG,05,1,023,1,198,1,8,1,3905210000,05,33,KG,21060,21060,21060,25590.64,56919213.3,12081.34,2690,41,0,890903310,ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.
701,06,43,ATG,6,CTG,05,1,023,1,198,1,8,1,3906909000,05,33,KG,5250,5821.8,5250,8840.21,19662571.89,4914.71,1079.22,14.15,0,890903310,ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.
701,06,43,ATG,6,CTG,05,1,023,1,198,1,8,1,3907500000,05,33,KG,10175,11283.2,10175,14832.58,32990921.09,11256.66,1810.78,23.74,0,890903310,ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,1,0403100000,25,61,L,755,926.85,755,1221,2713013.16,1033.29,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,1,2104200000,25,33,KG,1192,1463.32,1192,2733.6,6073949.85,2591.6,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,1,2202900000,25,61,L,7925,9728.83,7925,5379.9,11953922.6,4082.64,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,2,2007911000,25,33,KG,72,102.15,72,186,413284.56,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,2,2007991100,25,33,KG,69.6,98.74,69.6,115.2,255969.79,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,2,2007991200,25,33,KG,144,204.3,144,372,826569.12,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,2,2007999100,25,33,KG,111.36,157.99,111.36,184.32,409551.67,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,25,1,043,1,198,1,8,2,2009801900,25,61,L,108,153.22,108,267.84,595129.77,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,43,ATG,6,CTG,70,1,301,1,198,1,8,1,2523290000,70,33,KG,1500000,1500000,1500000,81000,179662050,74255.94,0,0,0,890100251,CEMENTOS ARGOS S.A.
701,06,47,ANT,6,CTG,05,1,023,1,198,1,8,1,2101120000,05,33,KG,818,1212,818,5937.1,13360731.1,4736.21,0,0,0,890903532,INDUSTRIA COLOMBIANA DE CAFE S.A.CODIGO 139 ALTEX
701,06,47,ANT,6,CTG,05,1,023,1,198,1,8,1,3905210000,05,33,KG,39925,42085,39925,49750.97,111144936.5,23487.43,2950,0,0,890903310,ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.
701,06,47,ANT,6,CTG,05,1,023,1,198,1,8,2,2101110000,05,33,KG,5010,18225.99,5010,63467.28,142825497.57,0,0,0,0,890903532,INDUSTRIA COLOMBIANA DE CAFE S.A.CODIGO 139 ALTEX
701,06,47,ANT,6,CTG,05,1,043,1,002,2,8,2,4911990000,05,33,KG,3.5,5,3.5,9,19962.99,0,0,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,47,ANT,6,CTG,05,1,434,1,198,1,8,1,1806100000,05,33,KG,810,1080,810,2025,4512469.5,1931.45,297.18,0,0,811036030,COMPAÑIA NACIONAL DE CHOCOLATES S.A. ALTEX COD. 190
701,06,47,ANT,6,CTG,05,1,434,1,198,1,8,1,3923301000,05,11,U,576,719.62,673,2246.4,5076235.01,1177.9,327,0,0,860013809,PRODENVASES CROWN S.A.
701,06,47,ANT,6,CTG,05,1,434,1,198,1,8,1,7310299000,05,11,U,52100,8278.38,7710,24972.83,56295475.45,18701.2,3318.61,0,0,860013809,PRODENVASES CROWN S.A.
701,06,47,ANT,6,CTG,05,1,573,1,198,1,8,2,1401900000,05,33,KG,15200,15200,15200,1686.55,3747446.64,0,0,0,0,811016246,PIKE Y REPIKE LTDA
701,06,47,ANT,6,CTG,05,1,573,1,198,1,8,2,4418909000,05,11,U,1198,16350,16350,6769.08,15040625,0,0,0,0,811016246,PIKE Y REPIKE LTDA
701,06,47,ANT,6,CTG,05,1,573,1,198,1,8,2,8309900000,05,33,KG,67,70,67,151,340216.16,0,34.84,0,0,860013809,PRODENVASES CROWN S.A.
701,06,47,ANT,6,CTG,05,1,580,1,198,1,8,1,2509000000,05,33,KG,20000,20064,20000,2100,4726260,1918.77,1500,0,0,830027386,OMYA ANDINA S.A
701,06,47,ANT,6,CTG,05,1,580,1,198,1,8,1,2509000000,05,33,KG,20000,20064,20000,2100,4745412,1918.77,1620,0,0,830027386,OMYA ANDINA S.A (C.R.S.)
701,06,47,ANT,6,CTG,05,1,580,1,198,1,8,1,8903999000,05,11,U,8,2032,1527.5,23600,53329392,21540.32,0,0,0,890900082,EDUARDO LONDOÑO E HIJOS SUCESORES S.A -EDUARDOÑO
701,06,47,ANT,6,CTG,05,1,628,1,198,1,8,1,4818401000,05,33,KG,15512.3,15650.49,15512.3,46275.54,103614427.27,28990.03,0,11.25,0,817000680,FAMILIA DEL PACIFICO LTDA
701,06,47,ANT,6,CTG,05,1,628,1,198,1,8,1,4818402000,05,33,KG,1602,1820.5,1602,15532.59,34460819.98,11975.63,0,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,47,ANT,6,CTG,05,1,628,1,198,1,8,1,7010903000,05,11,U,105278,18079,16494,8693.16,19562913.4,7878.61,0,0,0,890900118,CRISTALERIA PELDAR S.A
701,06,47,ANT,6,CTG,05,1,628,1,198,1,8,2,3307909000,05,33,KG,958.32,997.4,958.32,2488.11,5518901.67,0,0,0,0,817000680,FAMILIA DEL PACIFICO LTDA
701,06,47,ANT,6,CTG,05,1,628,5,401,1,8,2,4818401000,05,33,KG,1089,1089.2,1089,7237.54,16287215.27,0,0,0,0,890900161,PRODUCTOS FAMILIA S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0201100000,08,33,KG,6451.8,6611.58,6451.8,13806.85,31170416.46,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0201301000,08,33,KG,321.1,329.07,321.1,1615.21,3647029.37,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0201309000,08,33,KG,9751,9992.56,9751,17668.3,39885893.78,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0204210000,08,33,KG,8994.5,9216.29,8994.5,24285.15,54831746.74,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0204230000,08,33,KG,544.65,558.9,544.65,1486.89,3352446.28,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,08,1,573,1,198,1,8,2,0206100000,08,33,KG,2055.95,2107.59,2055.95,1253.51,2829514.34,0,0,0,0,890100026,CAMAGUEY S.A.
701,06,47,ANT,6,CTG,11,1,027,1,198,1,6,1,1102200000,11,33,KG,22000,22088,22000,12100,27229598,9134.29,0,0,0,830006735,ALIMENTOS POLAR COLOMBIA S.A.
701,06,47,ANT,6,CTG,11,1,043,1,198,1,8,1,3923509000,11,11,U,2400000,8532,7275.6,30190,67302265.1,24589.76,2260,0,0,800156635,ALUSUD EMBALAJES DE COLOMBIA LTDA. ALCOA CSI COLOMBIA
701,06,47,ANT,6,CTG,11,1,043,1,198,1,8,1,3923509000,13,11,U,1200096,3985.34,3382.56,15881.19,35403778.06,12935.23,1490,0,0,800156635,ALUSUD EMBALAJES DE COLOMBIA LTDA. ALCOA CSI COLOMBIA
701,06,47,ANT,6,CTG,11,1,043,1,002,2,8,2,4911100000,11,33,KG,67.2,68.8,67.2,11.9,26782.14,0,0,0,0,860025900,alpina p`roductos alimenticios s.a.
701,06,47,ANT,6,CTG,11,1,169,1,198,1,8,1,2402202000,11,11,U,4408,66560.8,62152.8,317376,711422107.2,184014.6,0,0,0,860003211,PRODUCTORA TABACALERA DE COLOMBIA S.A. - PROTABACO UAP 0395
701,06,47,ANT,6,CTG,11,1,215,1,002,2,8,2,2104200000,11,33,KG,184,353.6,184,66.5,147760.34,0,0,0,0,860025900,ALPINA PRODUCTOS ALIMENTICIOS S.A.
701,06,47,ANT,6,CTG,11,1,275,1,198,1,8,2,2520200000,25,33,KG,20,46.1,20,2.69,6022.35,0,0.53,0,0,800244972,C.I. L & L  LTDA.
701,06,47,ANT,6,CTG,11,1,275,1,198,1,8,2,3304990000,25,33,KG,5,11.53,5,1.35,3022.37,0,0.27,0,0,800244972,C.I. L & L  LTDA.
701,06,47,ANT,6,CTG,11,1,275,1,198,1,8,2,3401200000,25,33,KG,100,230.5,100,5.38,12044.69,0,1.06,0,0,800244972,C.I. L & L  LTDA.
