"FECH","ADUA","PAIS","COD_PAI4","COD_SAL1","COD_SAL","DPTO2","VIA","BANDERA","REGIM","MODAD","FINALID","CER_ORI1","SISESP","POSAR","DPTO1","UNID","CODUNI2","CANTI","PBK","PNK","FOBDOL","FOBPES","AGRENA","FLETES","SEGURO","OTROSG","NIT","RAZ_SIAL"
801,6,309,"GLP",6,"CTG",76,1,13,1,198,1,6,1,7604292000,76,33,"KG",983,1032.64,983,4870.2,9805027.55,2903.12,0,0,0,"890300213","ALUMINIO NACIONAL S.A. ALUMINA S.A."
801,6,309,"GLP",6,"CTG",76,1,13,1,198,1,6,1,7608200000,76,33,"KG",46,48.47,46,219.88,442677.81,128.02,0,0,0,"890300213","ALUMINIO NACIONAL S.A. ALUMINA S.A."
801,6,309,"GLP",6,"CTG",76,1,43,1,198,1,5,1,1704901000,76,33,"KG",12278.93,13294.52,12278.93,16023.8,32253025.12,12633.55,1366,9.72,0,"890301884","COLOMBINA S.A. Uap 136"
801,6,317,"GTM",6,"CTG",5,1,13,1,198,1,8,1,4107920000,5,82,"M2",8999.39,15170,12570,177543.74,348858664.45,135943.74,2165,162.33,0,"890900305","CURTIMBRES DE ITAGUI S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,2917193000,5,33,"KG",18750,19350,18750,34694.44,69551943.87,20744.85,1835,32.96,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3004902100,5,33,"KG",1115,1292.66,1115,18000,35089740,14070,0,0,466.34,"890900267","PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3905210000,5,33,"KG",2520,2795.27,2520,2947.95,5909755.37,1654.63,242.38,2.8,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3906100000,5,33,"KG",90,104.34,90,720,1403589.6,648,0,0,18.65,"890900267","PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3906909000,5,33,"KG",2200,2441.99,2200,4989.32,10002089.81,3728.37,419.52,4.74,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3907500000,5,33,"KG",25425,28221.57,25425,38599.81,77381039.1,31878.63,3242.24,36.68,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3907910000,5,33,"KG",17600,19200,17600,31680,62350358.4,11383.26,0,0,0,"890908584","SUMINISTROS INDUSTRIALES SUIN S.A"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,3918101000,5,82,"M2",740,2478,2231,5493.2,10708608.88,4649.45,565,2.03,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,4911100000,5,33,"KG",2537,2705,2537,86410,168450246.3,73620.61,0,0,425,"800051708","INTERCOLOR S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,5911901000,5,33,"KG",125.51,131.51,125.51,572.88,1116789.46,299.5,0,0,70.77,"890914711","C.I. SEALCO S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,6812930000,5,33,"KG",221.14,231.71,221.14,1009.4,1967754.64,705.27,0,0,124.7,"890914711","C.I. SEALCO S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,6812993000,5,33,"KG",23.66,24.79,23.66,108,210538.44,69.63,0,0,13.34,"890914711","C.I. SEALCO S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,6812994000,5,33,"KG",197.17,206.59,197.17,900,1754487,611.37,0,0,111.18,"890914711","C.I. SEALCO S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,7317000000,5,33,"KG",19350,19819.71,19350,43817,85938282.1,15859.73,1044.08,31.41,0,"890900223","C.A. MEJIA & CIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,1,8305200000,5,11,"U",31860000,4330.85,4138,7957,15511614.51,4037.19,395.03,5.95,0,"811000831","SENCO LATIN AMERICA S.A.  COD. ALTEX.155"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,3206499900,5,33,"KG",554.5,610,554.5,7585.87,14766199.39,0,525.81,0,0,"800011207","SUMICOLOR S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,3909109000,5,33,"KG",420,466.17,420,784.7,1573088.09,0,65.86,0.74,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,4811411000,5,33,"KG",16672.63,17692,16672.63,39090.21,76667628.87,0,1445,98.21,0,"890933815","AVERY DENNISON COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,4818200000,5,33,"KG",4613.8,5552.2,4613.8,12386.88,24111557.4,0,0,0,0,"860015753","COLOMBIANA KIMBERLY COLPAPEL S.A. COD UAP:512."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,5911901000,5,33,"KG",31.88,33.4,31.88,163.5,318731.81,0,0,0,0,"890914711","C.I. SEALCO S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,7317000000,5,33,"KG",3131.48,3300.62,3131.48,7916.27,15589631.98,0,325.85,5.81,0,"890900223","C.A. MEJIA & CIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,7326909000,5,11,"U",172,2686.72,2592.32,7457.72,14696555.92,0,389.08,5.49,0,"890900223","CA MEJIA & CIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,7415290000,5,33,"KG",945.63,966.11,945.63,5890.68,11803391.14,0,290.83,58.91,0,"890926617","ESTRADA VELASQUEZ Y CIA LTDA"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8210001000,5,11,"U",3900,19175,18200,43485,85693715.25,0,840,120,0,"890912837","MECANICOS UNIDOS S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8305200000,5,11,"U",10080000,14324.28,13746,20638.8,40233895.88,0,1024.63,15.43,0,"811000831","SENCO LATIN AMERICA S.A.  COD. ALTEX.155"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8409912000,5,11,"U",2821,3221.06,3046.68,13374.77,26799561.64,0,0,0,0,"800044693","FUNDIMEC S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8409999900,5,11,"U",460,343.94,325.32,2930,5870958.2,0,0,0,0,"800044693","FUNDIMEC S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8467920000,5,11,"U",310,104.21,100,237.5,462989.63,0,11.79,0.18,0,"811000831","SENCO LATIN AMERICA S.A.  COD. ALTEX.155"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8481100000,5,11,"U",1100,12.34,8.99,135.6,267220.14,0,6.98,0.2,0,"890900223","C.A MEJIA & CIA. S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8487901000,5,11,"U",36920,291.91,212.61,3208.12,6322081.68,0,165.02,4.8,0,"890900223","C.A MEJIA & CIA. S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8708999900,5,11,"U",33677,808,786,7986.73,16003330.37,0,0,0,0,"71664755","EMANUEL IMPORTACIONES Y EXPORTACIONES. MARIO GOMEZ SALAZAR."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,8714190000,5,11,"U",720,64,62,3152,6315788.48,0,0,0,0,"800020772","EMPAQUETADURAS DARROW LTDA"
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,9403400000,5,11,"U",35,792,791.2,2380,4768901.2,0,0,0,0,"811018771","MARKETING PERSONAL S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,198,1,8,2,9606220000,5,13,"MIL",400,684.89,670.37,4176,8367618.24,0,206.17,41.76,0,"890926617","ESTRADA VELASQUEZ Y CIA LTDA"
801,6,317,"GTM",6,"CTG",5,1,23,1,199,1,8,2,8467920000,5,11,"U",10,104.66,40,2388,4655238.84,0,118.55,1.79,0,"811000831","SENCO LATIN AMERICA S.A.  COD. ALTEX.155"
801,6,317,"GTM",6,"CTG",5,1,23,1,2,2,8,2,3906909000,5,33,"KG",8,8.8,8,8.64,17320.61,0,0,0,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,2,2,8,2,3907500000,5,33,"KG",12,13.2,12,13.6,27263.92,0,0,0,0,"890903310","ANDERCOL S.A. ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",5,1,23,1,2,2,8,2,3907910000,5,33,"KG",20,21,20,18,35426.34,0,0,0,0,"890908584","SUMINISTROS INDUSTRIALES SUIN S,A"
801,6,317,"GTM",6,"CTG",5,1,434,1,198,1,8,2,3208200000,5,33,"KG",174.6,180,174.6,912,1658563.2,0,165.98,0.87,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,434,1,198,1,8,2,3208900000,5,33,"KG",388,400,388,1680,3055248,0,305.76,1.6,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,434,1,198,1,8,2,3814009000,5,33,"KG",291,300,291,430,781998,0,78.26,0.41,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,434,1,2,2,8,2,3208100000,5,33,"KG",11.64,11.99,11.64,6,11071.02,0,0,0,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,434,1,2,2,8,2,3907990000,5,33,"KG",50,51.51,50,6,11071.02,0,0,0,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,434,1,2,2,8,2,4821100000,5,33,"KG",0.97,1,0.97,5,9225.85,0,0,0,0,"890900148","COMPAÑIA GLOBAL DE PINTURAS S.A."
801,6,317,"GTM",6,"CTG",5,1,573,1,198,1,8,1,3919909000,5,33,"KG",11642.59,13995.79,11642.59,46142.38,92929830.48,32791.41,1745.09,36.87,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
801,6,317,"GTM",6,"CTG",5,1,573,1,198,1,8,1,4811411000,5,33,"KG",10878.54,12373.72,10878.54,27864.72,56118988.78,14675.35,934.91,22.17,0,"890925215","PRODUCTOS AUTOADHESIVOS ARCLAD S.A."
801,6,317,"GTM",6,"CTG",5,1,580,1,198,1,5,1,6910100000,25,11,"U",880,19137.01,18010.5,16526.45,33264769.09,14374.96,0,0,0,"860002536","CIA. COLOMBIANA DE CERAMICA S.A. ALTEX COD.126 COD. 379 UAP"
801,6,317,"GTM",6,"CTG",5,1,580,1,198,1,8,1,6910100000,25,11,"U",1053,18880.99,17929.5,18539.75,36141944.84,17039.32,0,0,0,"860002536","CIA. COLOMBIANA DE CERAMICA S.A. ALTEX COD.126 COD. 379 UAP"
801,6,317,"GTM",6,"CTG",5,1,580,1,198,1,8,1,8546200000,5,11,"U",1041,5340.33,5309.1,12864.42,23721347.25,11232.18,588.32,6.47,0,"890900121","ELECTRO PORCELANA GAMMA S.A."
801,6,317,"GTM",6,"CTG",5,1,580,1,198,1,8,2,8546200000,5,11,"U",13890,24528.22,20583.83,27359.23,50449052.16,0,1241.68,13.82,0,"890900121","ELECTRO PORCELANA GAMMA S.A."
801,6,317,"GTM",6,"CTG",5,1,580,1,198,2,8,1,6908900000,5,82,"M2",133.52,2052.4,2001.5,2484.44,4836061.84,2411.01,301.14,5.38,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A- CODIGO U.A.P 379 / CODI"
801,6,317,"GTM",6,"CTG",8,1,23,1,198,1,8,2,8413701100,5,11,"U",2,284,244,2100,4093803,0,0,0,0,"890108961","HIDROMAC S.A."
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,1,3808919990,8,33,"KG",279.84,330,279.84,6912,13621132.8,3619.82,200,16,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A"
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,1,3808921000,8,33,"KG",9687.6,10762.92,9687.6,32401.84,63852686,30404.91,464,72,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A"
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,1,3808929900,8,33,"KG",39949.12,39949.12,39949.12,78640,153303175.21,27413.12,2142,177.72,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A"
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,1,9018312000,8,11,"U",77400,749.51,658.84,5650.56,11082443.33,3767,121.44,0,0,"890106778","LABORATORIOS RYMCO S.A."
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,1,9018909000,8,11,"U",175000,6671.57,6300,25900,50579222,10795,598.56,0,0,"890106778","LABORATORIOS RYMCO S.A."
801,6,317,"GTM",6,"CTG",8,1,43,1,198,1,8,2,3808919990,8,33,"KG",4200,4864.7,4200,17420,34165846,0,1550.77,109.23,0,"800243792","BAYER CROPSCIENCE S.A.  ALTEX COD. 211"
801,6,317,"GTM",6,"CTG",8,1,580,1,198,1,8,2,3906909000,8,33,"KG",2000,2200,2000,3439.22,6704518.64,0,0,0,0,"860005070","ROHM AND HASS COLOMBIA LTDA"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3305100000,11,33,"KG",373.5,415.07,373.5,929.7,1812385.07,859.97,0,0,0,"860000751","HENKEL COLOMBIANA S.A. - HENKEL COL S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3305200000,11,33,"KG",383.18,425.83,383.18,1545.56,3012961.03,1440.15,0,0,0,"860000751","HENKEL COLOMBIANA S.A. - HENKEL COL S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3305900000,11,33,"KG",15233.6,16929.11,15233.6,84405.54,164542691.85,71528.76,0,0,0,"860000751","HENKEL COLOMBIANA S.A. - HENKEL COL S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3918101000,5,82,"M2",283.81,455.37,444,1458.44,2874074.79,1271.61,130.55,0.54,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3918101000,25,82,"M2",560,626.26,571,1177.2,2291466.89,952.54,99.74,0.56,0,"860049313","FILMTEX S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3920430000,25,33,"KG",2060.8,2260.24,2060.8,7604.35,14802171.45,6086.25,644.26,3.65,0,"860049313","FILMTEX S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3920490000,11,33,"KG",3084.6,3484.6,3084.6,16544.06,33149994.78,2647.05,0,0,0,"860048626","MINIPAK S.A. ALTEX COD. 073"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3921120000,5,33,"KG",262,268.71,262,912.04,1797311.63,789.4,81.64,0.34,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3921909000,5,33,"KG",544,557.93,544,3148.06,6203724.44,2440.28,281.8,1.16,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,3923509000,11,11,"U",387500,4025,3750,13987.75,27268139.48,10322.66,1300,0,0,"800184269","EMPRESA COLOMBIANA DE SOPLADO E INYECCION ECSI S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,6813200000,11,33,"KG",18802,20360,18802,35731,69083713.28,23394.05,0,0,0,"860523227","RENOSA S.A. UAP-459"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,1,8539311000,25,11,"U",31440,9432,8488.8,16977.6,34041446.21,11884.32,0,0,0,"800127132","HAVELLS SYLVANIA COLOMBIA S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,2710193700,11,67,"M3",1.44,1188,1086,4884.8,9626231.12,0,275.2,0,0,"830130994","C.I. EXPORTQUIM S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3214900000,11,33,"KG",823.8,909.36,823.8,4176.1,8405737.6,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3824400000,11,33,"KG",2601.5,2871.68,2601.5,908.91,1829472.23,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3824500000,11,33,"KG",6840,7550.37,6840,2271.2,4571516.78,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3824909990,11,33,"KG",2280,2516.79,2280,3898,7845972.36,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3907301000,11,33,"KG",312.5,344.95,312.5,1817.75,3658803.56,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3910001000,11,33,"KG",1176,1298.13,1176,2856.4,5749419.05,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,3924900000,11,11,"U",10092,358.15,340.25,5129.49,9984757.46,0,955.52,71.11,0,"800209365","LINEAS  DE PROMOCIONES  LP LTDA"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,6802210000,11,82,"M2",95.9,7935.31,7712.2,3203.97,6449014.9,0,0,0,22.92,"860002585","GRANITOS Y MARMOLES S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,6802230000,11,82,"M2",140.46,8093.31,7865.76,7806.85,15713783.82,0,0,0,55.84,"860002585","GRANITOS Y MARMOLES S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,6802299000,11,82,"M2",151.29,5311.38,5162.04,2970.36,5978800.02,0,0,0,21.25,"860002585","GRANITOS Y MARMOLES S.A"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,6807100000,11,33,"KG",255,281.48,255,1453,2924627.46,0,0,0,0,"860000896","SIKA COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,8484900000,13,11,"U",175,380,371,1754.5,3457505.43,0,0,0,0,"860071576","EMPAQUETADURAS CAR LTDA"
801,6,317,"GTM",6,"CTG",11,1,23,1,198,1,8,2,9403100000,11,11,"U",1,1727,1154,9040,17596721.6,0,0,0,0,"800134773","SOLINOFF CORP S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,2,2,8,2,3208900000,11,33,"KG",42,56.4,42,21,40877.34,0,0,0,0,"830143775","ARTECOLA PIN COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,2,2,8,2,3506910000,11,33,"KG",7.5,10.07,7.5,25,48663.5,0,0,0,0,"830143775","ARTECOLA PIN COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,2,2,8,2,3916200000,11,33,"KG",11,14.77,11,20,38930.8,0,0,0,0,"830143775","ARTECOLA PIN COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,23,1,2,2,8,2,4911100000,11,33,"KG",44.5,59.76,44.5,34,66182.36,0,0,0,0,"830143775","ARTECOLA PIN COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",11,1,40,1,198,1,8,2,3824909990,11,33,"KG",13240,14432,13240,43557.5,85737832.82,0,0,0,1335,"830103060","TOSCHEM DE COLOMBIA LTDA"
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,1,3917400000,11,33,"KG",7332.03,7456.33,7332.03,19580.75,39234732,14708.66,1423.04,58.75,0,"860502509","P.V.C. GERFOR S.A."
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,1,7308200000,11,33,"KG",89387.79,103044.2,89387.79,174306.19,343351218.26,134266.32,13408.17,0,0,"860052264","CMA INGENIERIA & CONSTRUCCION LTDA"
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,1,8481801000,11,11,"U",1203,434.49,414.27,5025.76,10070316.34,4736.82,93.53,15.08,0,"860502509","P.V.C. GERFOR S.A."
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,2,6307909000,25,11,"U",3000,5140,4320,51275,100915865.75,0,4165,60,0,"900018797","C.I. ESTERILIZACION Y PUBLICIDAD LTDA"
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,2,7308200000,11,33,"KG",5228.35,6043.64,5228.35,10195.31,20241258.71,0,784.25,0,0,"860052264","CMA INGENIERIA & CONSTRUCCION LTDA"
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,2,8413701100,11,11,"U",43,1275,1135,6508.57,12669191.85,0,0,0,0,"13849843","JORGE LUIS FIGUEREDO VERGARA Y/O COMERCIAL DE BOMBAS E IMPUL"
801,6,317,"GTM",6,"CTG",11,1,43,1,198,1,8,2,8481801000,11,11,"U",23076,2996,2748.51,24649.5,49391189.17,0,536.45,73.93,0,"860502509","P.V.C. GERFOR S.A."
801,6,317,"GTM",6,"CTG",11,1,43,1,2,2,8,2,6907900000,11,82,"M2",5,113,90,0.85,1657.02,0,0,0,0,"860032550","ALFAGRES S A"
801,6,317,"GTM",6,"CTG",11,1,317,1,198,1,8,1,3916200000,5,33,"KG",515,528.76,515,1300,2561845,1089.26,317.33,0.48,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",11,1,317,1,198,1,8,1,3918101000,5,82,"M2",630,2161.24,2105,2940,5793711,1790.75,717.67,1.08,0,"890906119","PLASTIQUIMICA  S.A."
801,6,317,"GTM",6,"CTG",11,1,434,1,198,1,8,1,3920100000,11,33,"KG",5511.9,5904,5511.9,21599.58,43308885.87,17717.71,0,0,0,"860030839","DORFAN S.A."
801,6,317,"GTM",6,"CTG",11,1,434,1,198,1,8,1,3923309000,11,11,"U",200000,1217.06,1060,16354,32769163.96,14247.6,910.95,80.97,937.95,"860513290","PRODUCTORES DE ENVASES FARMACEUTICOS S.A. PROENFAR S.A."
801,6,317,"GTM",6,"CTG",11,1,434,1,198,1,8,1,4014900000,11,11,"U",200000,1217.06,1060,7882,15793478.68,7785.05,439.05,39.03,452.05,"860513290","PRODUCTORES DE ENVASES FARMACEUTICOS S.A. PROENFAR S.A."
801,6,317,"GTM",6,"CTG",11,1,434,1,198,1,8,1,7308200000,11,33,"KG",99018.1,113903.1,99018.1,193085.3,365074100.12,148731.68,14852.71,0,0,"860052264","CMA INGENIERIA & CONSTRUCCION LTDA"
801,6,317,"GTM",6,"CTG",11,1,434,1,2,2,8,2,3924109000,11,11,"U",34,2,1.5,9,17544.87,0,0,0,0,"860013771","AJOVER S.A."
801,6,317,"GTM",6,"CTG",11,1,434,1,2,2,8,2,9018390000,11,11,"U",996,34.5,26,49.8,98138.37,0,0,0,0,"817001644","GENFAR S.A"
801,6,317,"GTM",6,"CTG",11,1,580,1,2,2,8,2,3922200000,11,11,"U",1,0.64,0.59,1,1946.54,0,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A-CODIGO U.A.P 379/CODIGO"
801,6,317,"GTM",6,"CTG",11,1,580,1,2,2,8,2,4421909000,11,11,"U",10,80,78,150,291981,0,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A-CODIGO U.A.P 379/CODIGO"
801,6,317,"GTM",6,"CTG",11,1,580,1,2,2,8,2,6910100000,11,11,"U",5,231.32,214.41,19,36984.26,0,0,0,0,"860002536","COMPAÑIA COLOMBIANA DE CERAMICA S.A-CODIGO U.A.P 379/CODIGO"
801,6,317,"GTM",6,"CTG",13,1,23,1,198,1,3,1,3904210000,13,33,"KG",42600,44032,42600,62060.99,124968220.23,22366.78,3444,0,0,"806007073","C.I. GEON POLIMEROS ANDINOS S.A."
801,6,317,"GTM",6,"CTG",13,1,23,1,198,1,8,1,3902300000,13,33,"KG",150000,153414,150000,238800.96,465525755.45,75950.65,11574,125.04,0,"800059470","POLIPROPILENO DEL CARIBE S.A."
801,6,317,"GTM",6,"CTG",13,1,23,1,198,1,8,1,3904210000,13,33,"KG",21300,22016,21300,30699.49,61513796.09,11064.1,1722,0,0,"806007073","C.I. GEON POLIMEROS ANDINOS S.A."
801,6,317,"GTM",6,"CTG",13,1,23,1,198,1,8,1,3904220000,13,33,"KG",21300,22016,21300,33057,66237633.18,7460.96,1722,0,0,"806007073","C.I. GEON POLIMEROS ANDINOS S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,2915502100,13,33,"KG",13000,13078,13000,22802.24,45720315.38,11567.57,1540,97.76,0,"800220041","CI INDUSTRIAS QUIMICAS REAL S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,3808921000,13,33,"KG",5414.1,6064.5,5414.1,20116.8,39018545.28,20116.8,0,0,0,"830074222","SYNGENTA S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,3808929900,8,33,"KG",36400,39202,36400,81768.12,164255790.15,78910.73,0,0,0,"890100454","Dupont de Colombia S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,3808931000,13,33,"KG",571.82,607.42,571.82,8349.51,16453961.89,7610.49,103.81,18.69,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,3808939000,13,33,"KG",2376.6,2524.54,2376.6,7736.49,15245914.02,5998.11,96.19,17.32,0,"800087795","DOW AGROSCIENCES DE COLOMBIA S.A."
801,6,317,"GTM",6,"CTG",13,1,43,1,198,1,8,1,3902300000,13,33,"KG",25000,25596,25000,42298.89,82458725.13,13396.48,1929,22.11,0,"800059470","POLIPROPILENO DEL CARIBE S.A. PROPILCO S.A."
801,6,317,"GTM",6,"CTG",13,1,221,1,198,1,8,1,3902100000,13,33,"KG",175000,179172,175000,273310.57,548038073.23,76436.77,13546,143.43,0,"800059470","POLIPROPILENO DEL CARIBE S.A."
801,6,317,"GTM",6,"CTG",13,1,221,1,198,1,8,1,3902100000,13,33,"KG",275000,281556,275000,432304.25,866101128.31,120902.53,21219,226.75,0,"800059470","POLIPROPILENO DEL CARIBE S.A. PROPILCO S.A."
801,6,317,"GTM",6,"CTG",13,1,221,1,198,1,8,1,3902300000,13,33,"KG",25000,25596,25000,43048.51,84431042.66,13691.58,1929,22.49,0,"800059470","POLIPROPILENO DEL CARIBE S.A."
801,6,317,"GTM",6,"CTG",13,1,239,1,198,1,8,1,3923309000,13,11,"U",7900,846.88,711,2844,5604528.6,1801.32,0,0,0,"890402974","CORPORACION PLASTICA S.A. ( CORPLAS)"
801,6,317,"GTM",6,"CTG",13,1,239,1,198,1,8,1,3923509000,13,11,"U",7680,94.22,79.1,860.16,1695074.3,562.1,0,0,0,"890402974","CORPORACION PLASTICA S.A. ( CORPLAS)"
