"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6204620000,5,11,"U",308,104.26,95.41,3365.6,8591636.37,3028.12,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6209200000,5,11,"U",648,114.98,105.22,3711.6,9474898.25,3352.87,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6505900000,5,11,"U",108,12.09,11.06,390,995584.2,330.09,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6105100000,5,11,"U",1,0.16,0.15,5.5,14040.29,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6105201000,5,11,"U",55,8.84,8.47,302.5,772215.95,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6211320000,5,11,"U",7,1.23,1.18,42.07,107395.45,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6204420000,5,11,"U",98,30.27,28.39,994.73,2539326.85,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6204430000,5,11,"U",8,2.77,2.55,80.8,206264.62,0,0,0,0
409,11,589,"PER",3,"BOG",5,4,169,1,198,1,2,2,6112410000,5,11,"U",62,10,9,505.56,1290583.46,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,8,2,6202110000,5,11,"U",16,12,10.8,1064,2716157.92,0,0,0,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,8,2,6209100000,5,11,"U",8,6,5.4,532,1358078.96,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,1,6204620000,5,11,"U",930,640.39,576,11271,28772383.38,5744.33,268.51,35.4,0
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6403590000,5,19,"2U",50,52.91,40,450,1148751,0,0,0,0
