"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2008999000,25,33,"KG",0,414.15,380,372,1011073.68,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3505100000,25,33,"KG",0,50.13,46,333.92,907574.52,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1004009000,25,33,"KG",0,52.31,48,469.2,1275257.45,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2936220000,25,33,"KG",0,29.43,27,1606.92,4367512.14,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2104102000,25,33,"KG",0,83.92,77,319.2,867566.45,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1901909000,25,33,"KG",0,87.19,80,152,413126.88,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1905900000,25,33,"KG",0,23.98,22,91.2,247876.13,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2008209000,25,33,"KG",0,105.72,97,200.84,545871.07,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1806200090,25,33,"KG",0,424.82,389.79,896,2435274.24,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1504101000,25,33,"KG",0,40.33,37,328.32,892354.06,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2007911000,25,33,"KG",0,32.7,30,113.76,309192.85,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2106909900,25,33,"KG",0,135.15,124,1139.16,3096168.53,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2008119000,25,33,"KG",0,70.84,65,114.95,312427.2,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2103902000,25,33,"KG",0,91.55,84,242.88,660133.27,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,806200000,25,33,"KG",0,16.35,15,3.45,9376.89,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,7615191100,25,11,"U",6,16.35,15,297.36,808206.64,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,7615191900,25,11,"U",24,5.45,5,99.84,271359.13,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,9403200000,25,11,"U",9,272.47,250,1416.91,3851076.37,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,1704909000,25,33,"KG",0,466.83,428.33,984.6,2676083.72,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3301299000,25,33,"KG",0,54.49,50,378.24,1028033.63,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3401110000,25,33,"KG",0,45.28,41.55,95.52,259617.63,0,0,0,0
